"profile_id","date_time"
252709,1991-06-25 00:00:00
252710,1990-10-16 00:00:00
252711,1991-06-28 00:00:00
252712,1991-06-28 00:00:00
252713,1991-06-28 00:00:00
252716,1991-07-29 00:00:00
252717,1991-07-29 00:00:00
252718,1991-07-29 00:00:00
252719,1991-07-29 00:00:00
252722,1991-07-31 00:00:00
252723,1991-08-06 00:00:00
252724,1991-08-08 00:00:00
252725,1991-08-08 00:00:00
252726,1991-08-08 00:00:00
252727,1991-08-19 00:00:00
252728,1991-08-19 00:00:00
252729,1991-08-19 00:00:00
252730,1991-08-19 00:00:00
252733,1991-08-20 00:00:00
252734,1991-08-20 00:00:00
252736,1991-08-20 00:00:00
252739,1991-08-21 00:00:00
252741,1991-08-21 00:00:00
252742,1991-08-21 00:00:00
252744,1991-08-21 00:00:00
252745,1991-08-22 00:00:00
252746,1991-08-22 00:00:00
252747,1991-08-22 00:00:00
252748,1991-08-23 00:00:00
252749,1991-08-23 00:00:00
252750,1991-08-23 00:00:00
252753,1991-09-04 00:00:00
252755,1990-10-25 00:00:00
252758,1991-09-24 00:00:00
252759,1991-09-24 00:00:00
252760,1991-10-01 00:00:00
252761,1991-10-02 00:00:00
252763,1991-10-02 00:00:00
252764,1991-10-02 00:00:00
252765,1990-10-25 00:00:00
252766,1991-10-04 00:00:00
252768,1991-10-04 00:00:00
252772,1991-10-15 00:00:00
252773,1991-10-15 00:00:00
252774,1991-09-24 00:00:00
252775,1991-10-15 00:00:00
252777,1991-10-16 00:00:00
252780,1991-10-16 00:00:00
252781,1991-10-16 00:00:00
252782,1991-10-16 00:00:00
252783,1991-10-16 00:00:00
252784,1991-10-16 00:00:00
252785,1991-10-16 00:00:00
252788,1991-10-17 00:00:00
252789,1991-10-17 00:00:00
252790,1991-10-17 00:00:00
252791,1991-10-17 00:00:00
252793,1991-10-18 00:00:00
252794,1991-10-18 00:00:00
252795,1991-10-18 00:00:00
252798,1991-10-18 00:00:00
252799,1991-10-18 00:00:00
252800,1991-10-18 00:00:00
252801,1991-10-18 00:00:00
252803,1991-10-19 00:00:00
252805,1991-10-19 00:00:00
252807,1991-10-21 00:00:00
252809,1991-10-21 00:00:00
252810,1991-10-21 00:00:00
252812,1991-10-23 00:00:00
252813,1991-10-22 00:00:00
252815,1991-10-22 00:00:00
252816,1991-10-22 00:00:00
252817,1991-10-22 00:00:00
252820,1991-11-22 00:00:00
252821,1991-11-22 00:00:00
252822,1991-12-09 00:00:00
252823,1991-12-10 00:00:00
252824,1991-12-10 00:00:00
252826,1992-02-03 00:00:00
252829,1991-02-04 00:00:00
252830,1990-11-05 00:00:00
252832,1990-11-05 00:00:00
252834,1990-11-05 00:00:00
252836,1990-11-06 00:00:00
252843,1990-11-12 00:00:00
252853,1990-12-04 00:00:00
252854,1990-12-05 00:00:00
252855,1990-10-02 00:00:00
252856,1990-12-06 00:00:00
252858,1990-12-07 00:00:00
252859,1991-01-02 00:00:00
252860,1991-01-02 00:00:00
252863,1991-01-02 00:00:00
252864,1991-01-02 00:00:00
252867,1991-01-03 00:00:00
252874,1991-01-08 00:00:00
252875,1991-01-09 00:00:00
252879,1991-01-09 00:00:00
252881,1991-01-10 00:00:00
252889,1991-01-14 00:00:00
252895,1991-01-16 00:00:00
252901,1991-01-22 00:00:00
253008,1990-08-08 00:00:00
253015,1991-01-14 00:00:00
253019,1991-01-15 00:00:00
253026,1991-01-16 00:00:00
253028,1991-01-16 00:00:00
253032,1991-01-17 00:00:00
253039,1991-01-17 00:00:00
253041,1990-08-09 00:00:00
253052,1991-01-18 00:00:00
253053,1991-01-18 00:00:00
253054,1991-01-19 00:00:00
253063,1991-01-19 00:00:00
253066,1991-01-19 00:00:00
253067,1991-01-20 00:00:00
253069,1991-01-20 00:00:00
253072,1991-01-20 00:00:00
253077,1991-01-22 00:00:00
253078,1991-01-22 00:00:00
253081,1991-01-22 00:00:00
253082,1990-08-10 00:00:00
253083,1991-01-22 00:00:00
253085,1991-01-22 00:00:00
253086,1991-01-22 00:00:00
253087,1991-01-22 00:00:00
253096,1991-01-22 00:00:00
253098,1991-02-04 00:00:00
253103,1990-08-14 00:00:00
253107,1991-02-06 00:00:00
253111,1991-02-06 00:00:00
253114,1990-08-14 00:00:00
253120,1991-02-08 00:00:00
253121,1991-02-08 00:00:00
253123,1991-03-13 00:00:00
253124,1991-03-13 00:00:00
253125,1990-08-14 00:00:00
253126,1991-03-13 00:00:00
253127,1991-03-13 00:00:00
253128,1991-03-13 00:00:00
253132,1991-03-14 00:00:00
253133,1991-03-14 00:00:00
253136,1991-03-26 00:00:00
253139,1991-03-26 00:00:00
253140,1991-04-04 00:00:00
253141,1991-04-05 00:00:00
253142,1991-04-05 00:00:00
253143,1991-04-05 00:00:00
253146,1991-04-09 00:00:00
253148,1991-04-09 00:00:00
253149,1991-04-09 00:00:00
253152,1991-04-09 00:00:00
253161,1991-04-17 00:00:00
253162,1991-04-18 00:00:00
253164,1991-04-18 00:00:00
253167,1991-04-18 00:00:00
253169,1991-04-18 00:00:00
253175,1991-05-16 00:00:00
253180,1991-05-16 00:00:00
253186,1991-05-28 00:00:00
253190,1991-05-28 00:00:00
253192,1991-05-28 00:00:00
253197,1991-07-02 00:00:00
253199,1991-07-02 00:00:00
253201,1991-07-02 00:00:00
253202,1991-07-17 00:00:00
253203,1991-07-17 00:00:00
253204,1991-07-18 00:00:00
253206,1991-07-18 00:00:00
253210,1991-07-18 00:00:00
253211,1991-07-18 00:00:00
253214,1991-08-02 00:00:00
253216,1991-08-02 00:00:00
253217,1991-08-02 00:00:00
253218,1991-08-02 00:00:00
253219,1991-08-08 00:00:00
253220,1991-08-08 00:00:00
253221,1991-08-08 00:00:00
253222,1991-08-15 00:00:00
253223,1991-08-15 00:00:00
253225,1991-08-27 00:00:00
253228,1991-09-04 00:00:00
253230,1991-09-04 00:00:00
253232,1991-09-04 00:00:00
253233,1991-09-04 00:00:00
253234,1991-09-04 00:00:00
253235,1991-09-19 00:00:00
253236,1991-09-25 00:00:00
253237,1991-09-25 00:00:00
253242,1991-10-01 00:00:00
253243,1991-10-01 00:00:00
253244,1991-10-01 00:00:00
253245,1991-10-01 00:00:00
253247,1991-10-01 00:00:00
253250,1991-10-11 00:00:00
253253,1991-11-15 00:00:00
253254,1991-11-15 00:00:00
253255,1991-11-15 00:00:00
253257,1991-11-15 00:00:00
253258,1991-11-25 00:00:00
253259,1991-11-25 00:00:00
253261,1991-11-27 00:00:00
253262,1991-11-27 00:00:00
253263,1991-11-27 00:00:00
253264,1992-01-02 00:00:00
253267,1992-01-02 00:00:00
253268,1992-01-02 00:00:00
253269,1992-01-30 00:00:00
253271,1992-01-30 00:00:00
253272,1992-01-30 00:00:00
253274,1992-01-01 00:00:00
253275,1992-02-06 00:00:00
253276,1992-02-06 00:00:00
253277,1992-01-30 00:00:00
253279,1992-02-28 00:00:00
253280,1992-02-28 00:00:00
253287,1990-10-17 00:00:00
253289,1990-10-18 00:00:00
253291,1990-10-18 00:00:00
253293,1990-10-18 00:00:00
253301,1990-10-23 00:00:00
253303,1990-11-13 00:00:00
253319,1990-11-23 00:00:00
253320,1990-11-23 00:00:00
253717,1991-03-13 00:00:00
253723,1991-03-14 00:00:00
253724,1991-03-14 00:00:00
253726,1991-03-14 00:00:00
253734,1991-09-25 00:00:00
253736,1991-04-11 00:00:00
253737,1991-04-11 00:00:00
253738,1991-04-11 00:00:00
253742,1991-07-23 00:00:00
253744,1991-04-12 00:00:00
253745,1991-04-12 00:00:00
253761,1991-04-17 00:00:00
253777,1991-05-01 00:00:00
253778,1991-04-30 00:00:00
253785,1991-05-13 00:00:00
253804,1990-08-15 00:00:00
253807,1991-06-25 00:00:00
253808,1991-06-24 00:00:00
253810,1991-08-27 00:00:00
253818,1991-10-07 00:00:00
253825,1990-08-15 00:00:00
253827,1991-10-09 00:00:00
253836,1991-10-10 00:00:00
253837,1991-10-10 00:00:00
253839,1991-10-10 00:00:00
253842,1991-10-11 00:00:00
253852,1992-01-09 00:00:00
253855,1992-01-09 00:00:00
253863,1992-01-13 00:00:00
253866,1991-01-14 00:00:00
253870,1992-01-14 00:00:00
253880,1992-01-16 00:00:00
253883,1992-01-17 00:00:00
253887,1990-11-12 00:00:00
253888,1992-01-29 00:00:00
253898,1990-08-06 00:00:00
253925,1992-04-25 00:00:00
253929,1992-04-26 00:00:00
253931,1990-11-13 00:00:00
253933,1992-04-26 00:00:00
253936,1992-04-26 00:00:00
253952,1992-04-28 00:00:00
253953,1990-11-13 00:00:00
253955,1992-06-16 00:00:00
253961,1992-06-17 00:00:00
253962,1992-06-17 00:00:00
253963,1992-06-17 00:00:00
253964,1990-11-13 00:00:00
253965,1992-06-17 00:00:00
253967,1992-06-18 00:00:00
253973,1992-06-18 00:00:00
253980,1992-08-04 00:00:00
253983,1992-08-05 00:00:00
253988,1992-08-06 00:00:00
253989,1992-08-06 00:00:00
253993,1992-08-07 00:00:00
253994,1992-08-19 00:00:00
253998,1992-10-12 00:00:00
254002,1992-10-12 00:00:00
254003,1992-10-13 00:00:00
254004,1992-10-13 00:00:00
254007,1990-08-08 00:00:00
254013,1992-10-14 00:00:00
254020,1992-10-15 00:00:00
254022,1992-04-15 00:00:00
254025,1992-10-16 00:00:00
254026,1992-10-16 00:00:00
254027,1990-11-14 00:00:00
254031,1992-11-18 00:00:00
254033,1992-11-18 00:00:00
254034,1992-11-18 00:00:00
254036,1992-11-18 00:00:00
254037,1992-11-20 00:00:00
254038,1990-11-14 00:00:00
254041,1992-12-10 00:00:00
254042,1992-12-10 00:00:00
254043,1993-01-21 00:00:00
254044,1993-01-21 00:00:00
254046,1992-01-21 00:00:00
254047,1991-04-10 00:00:00
254061,1990-12-04 00:00:00
254063,1990-12-04 00:00:00
254067,1990-12-05 00:00:00
254068,1990-12-05 00:00:00
254069,1990-12-05 00:00:00
254081,1990-12-06 00:00:00
254082,1990-12-06 00:00:00
254084,1990-08-08 00:00:00
254088,1990-01-11 00:00:00
254092,1991-02-12 00:00:00
254099,1991-02-13 00:00:00
254101,1991-02-13 00:00:00
254102,1991-02-13 00:00:00
254108,1991-02-20 00:00:00
254123,1991-01-24 00:00:00
254125,1991-01-30 00:00:00
254128,1991-01-30 00:00:00
254129,1990-08-09 00:00:00
254132,1991-01-31 00:00:00
254143,1991-02-04 00:00:00
254144,1991-02-04 00:00:00
254149,1991-02-04 00:00:00
254156,1991-02-05 00:00:00
254166,1991-02-06 00:00:00
254176,1991-02-12 00:00:00
254182,1991-02-14 00:00:00
254186,1991-02-14 00:00:00
254189,1991-02-14 00:00:00
254204,1991-02-21 00:00:00
254209,1991-02-25 00:00:00
254211,1991-02-25 00:00:00
254213,1991-02-25 00:00:00
254221,1991-02-26 00:00:00
254230,1991-02-27 00:00:00
254240,1990-08-16 00:00:00
254242,1991-03-01 00:00:00
254244,1991-03-01 00:00:00
254249,1991-03-04 00:00:00
254251,1991-03-04 00:00:00
254259,1991-03-06 00:00:00
254264,1991-03-06 00:00:00
254292,1991-04-05 00:00:00
254300,1991-04-10 00:00:00
254303,1991-09-11 00:00:00
254309,1991-04-15 00:00:00
254312,1991-04-16 00:00:00
254321,1991-04-18 00:00:00
254322,1991-04-18 00:00:00
254337,1990-09-28 00:00:00
254338,1991-04-26 00:00:00
254343,1991-04-27 00:00:00
254353,1991-06-04 00:00:00
254354,1991-06-04 00:00:00
254360,1991-06-14 00:00:00
254363,1991-07-16 00:00:00
254364,1991-07-16 00:00:00
254368,1991-07-17 00:00:00
254370,1991-07-17 00:00:00
254372,1991-07-17 00:00:00
254373,1991-07-17 00:00:00
254381,1991-11-15 00:00:00
254383,1991-11-28 00:00:00
254384,1991-12-09 00:00:00
254385,1991-12-09 00:00:00
254386,1991-12-13 00:00:00
254395,1992-01-10 00:00:00
254396,1992-01-10 00:00:00
254413,1992-01-17 00:00:00
254417,1992-01-23 00:00:00
254418,1992-01-23 00:00:00
254420,1992-01-23 00:00:00
254428,1992-04-07 00:00:00
254429,1992-04-16 00:00:00
254432,1992-06-18 00:00:00
254433,1992-06-18 00:00:00
254440,1990-08-07 00:00:00
254448,1994-02-14 00:00:00
254450,1990-10-18 00:00:00
254453,1990-10-30 00:00:00
254454,1990-10-30 00:00:00
254455,1990-08-07 00:00:00
254456,1990-10-31 00:00:00
254459,1990-08-08 00:00:00
254461,1990-11-01 00:00:00
254466,1990-11-03 00:00:00
254469,1990-08-08 00:00:00
254471,1990-12-03 00:00:00
254474,1990-12-03 00:00:00
254484,1990-12-05 00:00:00
254490,1990-08-09 00:00:00
254493,1991-04-23 00:00:00
254497,1991-01-03 00:00:00
254645,1990-05-07 00:00:00
254646,1990-05-18 00:00:00
254648,1990-10-12 00:00:00
254655,1990-11-06 00:00:00
254656,1990-11-06 00:00:00
254657,1990-06-22 00:00:00
254660,1990-12-04 00:00:00
254664,1990-12-04 00:00:00
254666,1990-12-04 00:00:00
254667,1990-12-04 00:00:00
254668,1990-06-23 00:00:00
254669,1990-12-04 00:00:00
254670,1990-12-04 00:00:00
254690,1990-06-23 00:00:00
254697,1990-12-06 00:00:00
254701,1990-06-24 00:00:00
254702,1990-12-07 00:00:00
254712,1990-06-24 00:00:00
254723,1990-06-24 00:00:00
254725,1990-12-19 00:00:00
254733,1991-01-11 00:00:00
254734,1990-06-24 00:00:00
254735,1991-01-11 00:00:00
254736,1990-01-21 00:00:00
254751,1990-05-08 00:00:00
254752,1990-06-25 00:00:00
254753,1990-06-26 00:00:00
254757,1990-07-23 00:00:00
254758,1990-07-23 00:00:00
254759,1990-07-23 00:00:00
254760,1990-07-23 00:00:00
254761,1990-07-24 00:00:00
254762,1990-05-09 00:00:00
254763,1990-07-24 00:00:00
254764,1990-07-24 00:00:00
254765,1990-07-24 00:00:00
254767,1990-07-25 00:00:00
254768,1990-07-25 00:00:00
254770,1990-07-25 00:00:00
254771,1990-07-25 00:00:00
254773,1990-05-10 00:00:00
254774,1990-07-25 00:00:00
254775,1990-07-26 00:00:00
254776,1990-07-26 00:00:00
254777,1990-07-26 00:00:00
254782,1990-07-30 00:00:00
254783,1990-07-30 00:00:00
254785,1990-07-30 00:00:00
254786,1990-07-30 00:00:00
254787,1990-07-31 00:00:00
254795,1990-05-11 00:00:00
254796,1990-08-23 00:00:00
254802,1990-09-25 00:00:00
254806,1990-05-14 00:00:00
254811,1990-09-26 00:00:00
254816,1990-09-27 00:00:00
254818,1990-09-27 00:00:00
254828,1990-05-17 00:00:00
254832,1990-10-11 00:00:00
254833,1990-10-11 00:00:00
254839,1990-10-15 00:00:00
254840,1990-10-17 00:00:00
254841,1990-12-19 00:00:00
254842,1990-12-20 00:00:00
254852,1991-01-16 00:00:00
254853,1991-01-16 00:00:00
254859,1991-01-17 00:00:00
254871,1991-01-22 00:00:00
254877,1991-01-23 00:00:00
254879,1991-01-24 00:00:00
254882,1991-02-11 00:00:00
254883,1991-02-11 00:00:00
254884,1990-10-17 00:00:00
254888,1991-02-12 00:00:00
254889,1991-02-12 00:00:00
254900,1991-02-27 00:00:00
254901,1991-02-27 00:00:00
254902,1990-03-05 00:00:00
254903,1991-03-05 00:00:00
254905,1991-03-05 00:00:00
254907,1991-03-05 00:00:00
254909,1991-03-06 00:00:00
254911,1991-03-07 00:00:00
254912,1991-03-07 00:00:00
254913,1991-03-07 00:00:00
254914,1991-03-07 00:00:00
254915,1991-03-07 00:00:00
254917,1990-10-08 00:00:00
254919,1991-03-28 00:00:00
254920,1991-03-04 00:00:00
254921,1991-03-04 00:00:00
254924,1991-04-08 00:00:00
254925,1991-04-08 00:00:00
254926,1991-04-08 00:00:00
254927,1991-04-08 00:00:00
254929,1991-03-08 00:00:00
254930,1991-04-08 00:00:00
254931,1991-04-09 00:00:00
254932,1991-04-09 00:00:00
254933,1991-04-09 00:00:00
254935,1991-04-09 00:00:00
254936,1991-04-09 00:00:00
254937,1991-04-11 00:00:00
254938,1991-04-11 00:00:00
254940,1991-04-11 00:00:00
254941,1991-04-11 00:00:00
254942,1991-04-11 00:00:00
254945,1991-04-12 00:00:00
254947,1991-04-12 00:00:00
254949,1991-04-12 00:00:00
254953,1991-04-15 00:00:00
254957,1991-04-16 00:00:00
254958,1991-04-16 00:00:00
254960,1991-04-16 00:00:00
254961,1990-12-19 00:00:00
254966,1991-04-18 00:00:00
254968,1991-04-19 00:00:00
254969,1991-04-19 00:00:00
254970,1991-04-19 00:00:00
254971,1991-04-19 00:00:00
254972,1991-04-19 00:00:00
254974,1991-04-30 00:00:00
254975,1991-05-01 00:00:00
254976,1991-05-01 00:00:00
254977,1991-05-01 00:00:00
254978,1991-05-01 00:00:00
254979,1991-05-02 00:00:00
254980,1991-05-02 00:00:00
254982,1991-05-02 00:00:00
254983,1991-05-13 00:00:00
254985,1991-05-13 00:00:00
254986,1991-05-13 00:00:00
254987,1991-05-06 00:00:00
254988,1991-05-17 00:00:00
254989,1991-05-17 00:00:00
254990,1991-05-21 00:00:00
254993,1991-05-23 00:00:00
254994,1991-05-23 00:00:00
254996,1991-05-23 00:00:00
254997,1991-05-23 00:00:00
254998,1991-05-23 00:00:00
254999,1991-05-27 00:00:00
255000,1991-05-27 00:00:00
255001,1991-05-27 00:00:00
255002,1991-05-27 00:00:00
255003,1991-05-27 00:00:00
255005,1991-05-28 00:00:00
255007,1991-05-28 00:00:00
255009,1991-05-28 00:00:00
255011,1991-05-28 00:00:00
255012,1991-05-29 00:00:00
255013,1991-05-29 00:00:00
255014,1991-05-29 00:00:00
255015,1991-05-29 00:00:00
255016,1991-05-29 00:00:00
255017,1990-10-22 00:00:00
255018,1991-05-29 00:00:00
255019,1991-05-29 00:00:00
255020,1991-05-30 00:00:00
255021,1991-05-30 00:00:00
255024,1990-05-30 00:00:00
255027,1991-05-31 00:00:00
255028,1990-10-22 00:00:00
255029,1991-05-31 00:00:00
255031,1991-05-31 00:00:00
255032,1991-05-31 00:00:00
255033,1991-06-02 00:00:00
255048,1992-01-23 00:00:00
255049,1992-01-23 00:00:00
255051,1992-01-23 00:00:00
255052,1992-01-23 00:00:00
255053,1992-01-23 00:00:00
255054,1992-01-23 00:00:00
255055,1992-01-23 00:00:00
255056,1992-01-23 00:00:00
255060,1992-01-29 00:00:00
255065,1992-02-03 00:00:00
255097,1990-11-06 00:00:00
255101,1990-11-08 00:00:00
255102,1990-11-08 00:00:00
255107,1990-11-20 00:00:00
255120,1990-11-22 00:00:00
255127,1990-11-28 00:00:00
255129,1990-11-28 00:00:00
255130,1990-11-28 00:00:00
255131,1990-11-28 00:00:00
255132,1990-11-28 00:00:00
255135,1990-11-28 00:00:00
255136,1990-11-28 00:00:00
255137,1990-11-29 00:00:00
255140,1990-11-29 00:00:00
255152,1990-12-06 00:00:00
255164,1990-12-19 00:00:00
255602,1991-02-05 00:00:00
255604,1991-02-07 00:00:00
255609,1991-02-07 00:00:00
255610,1990-11-06 00:00:00
255611,1991-02-07 00:00:00
255612,1991-02-07 00:00:00
255613,1991-02-08 00:00:00
255615,1991-02-08 00:00:00
255617,1991-02-12 00:00:00
255618,1991-02-12 00:00:00
255619,1991-02-12 00:00:00
255621,1991-02-12 00:00:00
255623,1991-02-16 00:00:00
255624,1991-02-16 00:00:00
255625,1991-02-16 00:00:00
255626,1991-02-16 00:00:00
255627,1991-02-16 00:00:00
255628,1991-02-16 00:00:00
255629,1991-02-16 00:00:00
255632,1991-02-17 00:00:00
255634,1991-02-17 00:00:00
255636,1991-02-18 00:00:00
255637,1991-02-17 00:00:00
255638,1991-02-17 00:00:00
255639,1991-02-17 00:00:00
255640,1991-02-17 00:00:00
255641,1991-02-19 00:00:00
255642,1991-01-03 00:00:00
255644,1991-02-18 00:00:00
255649,1991-02-18 00:00:00
255650,1991-02-08 00:00:00
255651,1991-01-18 00:00:00
255652,1991-02-18 00:00:00
255653,1991-01-03 00:00:00
255655,1991-02-19 00:00:00
255657,1991-02-19 00:00:00
255658,1991-02-19 00:00:00
255661,1991-02-19 00:00:00
255664,1991-01-04 00:00:00
255665,1991-01-19 00:00:00
255666,1991-02-19 00:00:00
255667,1991-02-19 00:00:00
255669,1991-02-20 00:00:00
255670,1991-02-20 00:00:00
255671,1991-02-20 00:00:00
255672,1991-02-20 00:00:00
255673,1991-02-20 00:00:00
255674,1991-02-20 00:00:00
255675,1991-01-07 00:00:00
255676,1991-02-20 00:00:00
255677,1991-02-20 00:00:00
255678,1991-02-20 00:00:00
255679,1991-02-20 00:00:00
255680,1991-02-20 00:00:00
255681,1991-02-20 00:00:00
255682,1991-02-21 00:00:00
255683,1991-02-20 00:00:00
255685,1991-02-21 00:00:00
255686,1991-01-07 00:00:00
255688,1991-02-21 00:00:00
255689,1991-02-21 00:00:00
255692,1991-02-21 00:00:00
255694,1991-02-21 00:00:00
255695,1991-02-21 00:00:00
255697,1991-01-07 00:00:00
255699,1991-02-22 00:00:00
255700,1991-02-22 00:00:00
255701,1991-02-22 00:00:00
255708,1991-01-07 00:00:00
255709,1991-02-22 00:00:00
255710,1991-02-23 00:00:00
255711,1991-02-23 00:00:00
255712,1991-02-23 00:00:00
255714,1991-02-23 00:00:00
255715,1991-02-23 00:00:00
255716,1991-02-23 00:00:00
255717,1991-02-24 00:00:00
255718,1991-02-23 00:00:00
255720,1991-02-23 00:00:00
255722,1991-02-23 00:00:00
255723,1991-02-23 00:00:00
255725,1991-02-23 00:00:00
255726,1991-02-23 00:00:00
255727,1991-02-23 00:00:00
255733,1991-04-15 00:00:00
255735,1991-02-15 00:00:00
255737,1991-04-16 00:00:00
255743,1991-04-16 00:00:00
255746,1991-04-16 00:00:00
255749,1991-04-16 00:00:00
255750,1991-04-16 00:00:00
255753,1991-04-16 00:00:00
255755,1991-04-17 00:00:00
255757,1991-04-17 00:00:00
255758,1991-04-17 00:00:00
255759,1991-04-17 00:00:00
255761,1991-04-17 00:00:00
255764,1991-04-17 00:00:00
255765,1991-04-17 00:00:00
255766,1991-04-17 00:00:00
255770,1991-04-18 00:00:00
255773,1991-04-18 00:00:00
255774,1991-01-08 00:00:00
255775,1991-04-18 00:00:00
255778,1991-04-18 00:00:00
255779,1991-04-18 00:00:00
255783,1991-04-19 00:00:00
255790,1991-04-19 00:00:00
255791,1991-04-19 00:00:00
255795,1991-04-20 00:00:00
255799,1991-04-20 00:00:00
255800,1991-04-20 00:00:00
255810,1991-04-21 00:00:00
255811,1991-04-21 00:00:00
255814,1991-04-21 00:00:00
255816,1991-04-21 00:00:00
255821,1991-04-21 00:00:00
255825,1991-04-22 00:00:00
255826,1991-04-22 00:00:00
255830,1991-01-08 00:00:00
255835,1991-04-22 00:00:00
255836,1991-04-22 00:00:00
255837,1991-04-23 00:00:00
255838,1991-04-23 00:00:00
255842,1991-04-23 00:00:00
255843,1991-04-23 00:00:00
255844,1991-04-23 00:00:00
255845,1991-04-23 00:00:00
255846,1991-04-23 00:00:00
255847,1991-04-23 00:00:00
255848,1991-04-23 00:00:00
255849,1991-05-03 00:00:00
255850,1991-01-09 00:00:00
255860,1991-05-23 00:00:00
255861,1991-05-24 00:00:00
255864,1991-01-09 00:00:00
255865,1991-05-24 00:00:00
255866,1991-05-26 00:00:00
255867,1991-05-26 00:00:00
255868,1991-05-26 00:00:00
255872,1991-05-26 00:00:00
255873,1991-05-26 00:00:00
255874,1991-05-26 00:00:00
255876,1991-05-27 00:00:00
255877,1991-05-27 00:00:00
255878,1991-05-28 00:00:00
255879,1991-05-28 00:00:00
255885,1991-05-30 00:00:00
255887,1991-07-19 00:00:00
255890,1991-01-09 00:00:00
255892,1991-01-09 00:00:00
255893,1990-11-01 00:00:00
255898,1991-01-10 00:00:00
255899,1991-01-15 00:00:00
255900,1991-01-15 00:00:00
255901,1991-01-15 00:00:00
255916,1991-01-22 00:00:00
255936,1990-11-06 00:00:00
256099,1991-07-17 00:00:00
256100,1991-07-17 00:00:00
256101,1991-07-17 00:00:00
256102,1991-07-17 00:00:00
256105,1991-07-18 00:00:00
256110,1991-08-06 00:00:00
256116,1991-08-07 00:00:00
256117,1992-07-25 00:00:00
256123,1991-09-24 00:00:00
256126,1991-09-25 00:00:00
256129,1992-07-21 00:00:00
256130,1992-07-21 00:00:00
256132,1992-07-21 00:00:00
256135,1991-10-29 00:00:00
256147,1991-10-30 00:00:00
256148,1991-11-04 00:00:00
256154,1991-11-04 00:00:00
256155,1991-11-05 00:00:00
256160,1991-11-05 00:00:00
256170,1991-10-28 00:00:00
256174,1992-01-07 00:00:00
256179,1992-01-07 00:00:00
256191,1991-01-13 00:00:00
256192,1992-01-13 00:00:00
256195,1992-01-14 00:00:00
256196,1992-01-14 00:00:00
256202,1991-01-14 00:00:00
256215,1992-02-06 00:00:00
256216,1992-02-05 00:00:00
256232,1992-03-11 00:00:00
256237,1992-03-11 00:00:00
256238,1991-03-11 00:00:00
256239,1992-03-12 00:00:00
256241,1992-03-12 00:00:00
256250,1992-08-19 00:00:00
256252,1992-08-18 00:00:00
256254,1992-08-18 00:00:00
256255,1992-08-18 00:00:00
256257,1992-08-19 00:00:00
256258,1992-10-12 00:00:00
256259,1992-10-13 00:00:00
256260,1990-11-07 00:00:00
256261,1992-11-03 00:00:00
256262,1992-11-03 00:00:00
256267,1990-11-05 00:00:00
256268,1991-02-13 00:00:00
256270,1991-02-13 00:00:00
256286,1991-05-08 00:00:00
256299,1991-06-25 00:00:00
256306,1991-06-25 00:00:00
256313,1991-06-26 00:00:00
256319,1991-07-02 00:00:00
256341,1991-07-17 00:00:00
256342,1991-07-17 00:00:00
257512,1995-02-01 00:00:00
257513,1995-02-02 00:00:00
257516,1995-02-02 00:00:00
257518,1995-02-20 00:00:00
257519,1995-02-20 00:00:00
257520,1995-02-20 00:00:00
257523,1995-02-21 00:00:00
257527,1995-02-22 00:00:00
257528,1995-02-27 00:00:00
257529,1995-02-27 00:00:00
257530,1995-02-27 00:00:00
257531,1995-02-28 00:00:00
257533,1995-02-28 00:00:00
257534,1995-02-28 00:00:00
257535,1995-03-01 00:00:00
257536,1995-03-27 00:00:00
257538,1995-04-26 00:00:00
257541,1995-06-14 00:00:00
257542,1995-06-15 00:00:00
257544,1995-06-20 00:00:00
257547,1995-06-27 00:00:00
257548,1995-06-27 00:00:00
257559,1995-08-01 00:00:00
257562,1995-11-09 00:00:00
257563,1995-11-19 00:00:00
257564,1995-11-09 00:00:00
257567,1995-11-09 00:00:00
257569,1995-11-10 00:00:00
257570,1995-11-10 00:00:00
257577,1996-02-12 00:00:00
257580,1995-02-13 00:00:00
257589,1996-02-27 00:00:00
257591,1996-03-18 00:00:00
257592,1996-03-18 00:00:00
257594,1996-03-18 00:00:00
257599,1996-03-19 00:00:00
257600,1996-03-19 00:00:00
257602,1996-03-19 00:00:00
257603,1996-03-19 00:00:00
257604,1996-03-19 00:00:00
257609,1996-03-20 00:00:00
257612,1996-03-20 00:00:00
257621,1996-03-21 00:00:00
257623,1996-03-25 00:00:00
257625,1996-03-25 00:00:00
257629,1996-03-25 00:00:00
257630,1996-03-25 00:00:00
257632,1996-03-26 00:00:00
257636,1996-03-26 00:00:00
257645,1996-03-27 00:00:00
257650,1996-03-28 00:00:00
257651,1996-03-28 00:00:00
257654,1996-04-28 00:00:00
257658,1996-04-02 00:00:00
257672,1996-07-03 00:00:00
257674,1996-09-12 00:00:00
257679,1996-09-13 00:00:00
257681,1996-09-18 00:00:00
257682,1996-09-18 00:00:00
257687,1996-09-19 00:00:00
257694,1996-09-26 00:00:00
257695,1996-09-26 00:00:00
257696,1996-09-26 00:00:00
257699,1996-10-09 00:00:00
257700,1996-10-09 00:00:00
257706,1996-10-17 00:00:00
257709,1996-09-12 00:00:00
257716,1996-11-18 00:00:00
257721,1996-11-19 00:00:00
257723,1996-11-20 00:00:00
257726,1996-11-21 00:00:00
257728,1996-11-21 00:00:00
